number,Filename,category,class,duration,Dissimilarity 0,Dissimilarity 45,Dissimilarity 90,Dissimilarity 135,Energy 0,Energy 45,Energy 90,Energy 135,Homogeneity 0,Homogeneity 45,Homogeneity 90,Homogeneity 135,Contrast 0,Contrast 45,Contrast 90,Contrast 135,Correlation 0,Correlation 45,Correlation 90,Correlation 135
149,CAMERA 4_OZ/good_image_png/OZ_good_image1131.png,good,0,0.0470000000022992,1.658361024238002,2.263269417501627,1.728338438477411,2.253065277634134,0.6520201204090967,0.6504898628345576,0.6522385777270592,0.6503926575271276,0.9249414441184076,0.917516115991699,0.9245696085912007,0.9176054575398039,200.29537073238137,311.5576379813411,226.52101798746494,309.0153673563965,0.99274166371159,0.9887121897925695,0.991790235687234,0.9888042968854853
150,CAMERA 4_OZ/good_image_png/OZ_good_image1132.png,good,0,0.046999999998661224,1.6376083203026435,2.2611243957701443,1.7146197210634464,2.2180250309607143,0.6508524440018462,0.649279696888531,0.6510506805353469,0.6492982101318716,0.9247533052150164,0.9167484142195027,0.9240079110288524,0.917058078982339,196.69815366826955,309.7395229426265,223.69196428569387,300.3014191711859,0.9928689554431994,0.9887732205839952,0.9918892672376447,0.9891153128947942
151,CAMERA 4_OZ/good_image_png/OZ_good_image1133.png,good,0,0.0470000000022992,1.6549534141259468,2.2198015426874145,1.663381452033213,2.238486304391063,0.6516584100778281,0.6501188913867343,0.6518769137913178,0.6500318923307776,0.9247223661449933,0.9173892745883327,0.9248625113835542,0.9171907806402687,202.51372980196842,306.6775235801818,218.23263164752905,308.1823032038608,0.9926552726444564,0.9888799304288949,0.9920841327363522,0.9888253674015566
152,CAMERA 4_OZ/good_image_png/OZ_good_image1134.png,good,0,0.030999999999039574,1.6267298670839598,2.2063215771578055,1.6754301355577177,2.215372900328819,0.6494083682221646,0.6479167640297545,0.6496414035420861,0.6477769878236024,0.9228107071722029,0.9151404460990292,0.922773750843976,0.915132116263294,194.759387216612,302.92081518981354,219.20543372000105,302.1656338331559,0.9929080542095059,0.9889719088588464,0.9920168256780011,0.9889994018814887
153,CAMERA 4_OZ/good_image_png/OZ_good_image1135.png,good,0,0.046999999998661224,1.684800951264345,2.287177726994596,1.7363570450988945,2.271258420902182,0.6515925744918563,0.6500391912166723,0.6518267782658046,0.6499867678283192,0.9241743158668538,0.916670314328657,0.9235217990514212,0.9166795866055463,204.20941653639642,314.42544724643267,227.14564406280508,310.63718233339154,0.9925856463336956,0.9885864181774456,0.9917517863728691,0.9887239314478548
154,CAMERA 4_OZ/good_image_png/OZ_good_image1136.png,good,0,0.0470000000022992,1.5951866692731682,2.1604909988171705,1.6182367700728386,2.1796763471202754,0.6514261293227143,0.6498883838446566,0.651638220135355,0.6498015102039447,0.9245245902556087,0.9170470935370111,0.9244268454921102,0.9168541608449261,193.28692011992203,298.0586420080428,211.31891455941738,299.2642306416296,0.9929728099155087,0.9891660769642721,0.9923161946057533,0.9891222558746339
155,CAMERA 4_OZ/good_image_png/OZ_good_image1137.png,good,0,0.046999999998661224,1.637377834245816,2.2334364128650903,1.7141048618350856,2.2296159750719333,0.6515101185916901,0.649943988713533,0.6516970717729416,0.6498758084355948,0.9247416941522095,0.9172030327047715,0.9242410328030193,0.9171500650340321,197.38253844152817,306.84600928941296,223.45446917359797,304.4191507801333,0.9928372453881543,0.9888673611438358,0.991890055892631,0.9889554096715039
156,CAMERA 4_OZ/good_image_png/OZ_good_image1138.png,good,0,0.046999999998661224,1.6519611675791468,2.260344165516646,1.7100413842542665,2.2419610602328452,0.6496292616453261,0.6480483338745134,0.6498912766154997,0.6480498180330958,0.9230357862041596,0.9154988376862769,0.9233177254078053,0.9154658128393086,195.9215598123908,308.23684594572353,222.90133765639183,303.484439828132,0.992895861502199,0.9888257304979644,0.9919165018441553,0.9889980157631391
157,CAMERA 4_OZ/good_image_png/OZ_good_image1139.png,good,0,0.031000000002677552,1.688661389106413,2.308557014286447,1.7757331856098473,2.292323007172263,0.650563188946052,0.6490323584282974,0.6508469459046173,0.6490053378574686,0.9239318767642308,0.9164313839026033,0.9236869735726958,0.9164950152178115,202.12375716709852,316.7135103757819,233.72988953334735,312.69461853102416,0.9926721837632024,0.9885203087450612,0.9915252148572672,0.9886659786835178
158,CAMERA 4_OZ/good_image_png/OZ_good_image114.png,good,0,0.030999999999039574,1.7554795413086834,2.3629644184025387,1.8183491918663468,2.3328868274796526,0.6551103559928487,0.6535610746219652,0.6553180128129583,0.6535776827762729,0.9279419255220707,0.9208188174116272,0.9271152302353949,0.9208829095131987,217.76204228568585,331.52087340135006,242.50239181436666,324.6382365002915,0.9921754401257921,0.9880902257617762,0.9912851975239239,0.9883374821435937
159,CAMERA 4_OZ/good_image_png/OZ_good_image1140.png,good,0,0.046999999998661224,1.598465598123839,2.205361168339946,1.6931096845670952,2.1728491285799905,0.6512782521830637,0.6496728494314469,0.6514428624202844,0.6496376559138427,0.9252830538932602,0.9177002276188788,0.9245405148199843,0.9177006667867359,188.35813135265562,299.6383188443375,219.94429744523532,292.13427297951495,0.9931893540989555,0.9891680461379465,0.9920462426214861,0.9894393181131026
160,CAMERA 4_OZ/good_image_png/OZ_good_image1141.png,good,0,0.0470000000022992,1.6161503127446502,2.1984352999974806,1.6757063021374878,2.225504479598011,0.650186469044794,0.6487261967774519,0.6504598278688508,0.6485563289911653,0.9232984446012041,0.9158651142243243,0.923471168542014,0.9156519393601912,194.29406600212374,303.10344206283287,221.01317860399453,305.58089406073606,0.992930719622781,0.9889741665383144,0.9919574854340594,0.988884045578446
161,CAMERA 4_OZ/good_image_png/OZ_good_image1142.png,good,0,0.046999999998661224,1.540146110242665,2.1359435038291594,1.6143264468194582,2.0917875262626406,0.6511145903514145,0.6496132563151217,0.6513607797535963,0.6495721724798461,0.9240664442750168,0.9167332980853383,0.9242033649994928,0.9168429345357639,183.58347097345182,294.0965520671441,211.51177659017952,284.6817720439745,0.9933254090225773,0.9893097862727022,0.9923089888614031,0.9896520072539897
